review_id;airline_name;review_rating;review_date;travel_date;date_dif;flight_length;booking_class;flight_origin;flight_destination;seat_comfort;customer_service;cleanliness;food_beverage;ife;value_for_money;check_in_boarding;full_review
435658770;Lufthansa;5;08.11.16;Oct 16;1;International;Economy;Los Angeles;Frankfurt;5;5;5;5;5;5;5;"I never imagined the new huge double decker A380 XXX gliding up into the sky that easy and QUIET !!! Barely a humm..... Great seats, a bit more space and a video game inspired flight info on the screen in front of you. Food very european and very good ! Nice entertainment selection in several languages. The A340-600 has only one level, but the bathrooms are downstairs and there are 6 in a row, all at least 30% bigger than what I was used to. Unfortunately the big mouthed women behind me did not know, that in iPhone can be set on ""airplane"" mode, and gave me sh...t about using it during taxi..."
435493799;Lufthansa;4;07.11.16;Jul 16;4;International;Premium Economy;Singapore;Frankfurt;5;4;5;4;5;5;4;I flew premium economy from SIN to FRA, the seats were comfy and had a big amount of recline. The staff were nice and the food was very good. The entertainment was excellent and had three live tv channels which you could watch. I'll be trying to fly this again if I have the opportunity!
435369706;Lufthansa;1;07.11.16;Jul 16;4;International;Economy;Toronto;Frankfurt;1;1;1;1;1;1;1;After 2 Months back and forth about the claim of my luggage, they emailed me and offered me $2080. Canadian. I still have the email and person's name who wrote me that email but there is no sign of cheque or even answering my emails. They are not even committed to what they are offering and what the put on the email. If I do not hear from them in a month, i will post their email as well.
435021580;Lufthansa;4;06.11.16;Jul 16;4;Europe;Economy;Lisbon;Frankfurt;;;;;;;;I have travelled with Lufthansa already since some years inside Europe, to North America and South Africa. For me one of the best company's worldwide. I had the chance to travel in all classes, 1st / Bus / Economy. and nothing to point in general.
434885013;Lufthansa;4;05.11.16;Nov 16;0;International;Business Class;Vancouver;Frankfurt;4;5;4;4;4;4;5;Friendly crew. The audio on the plane's announcement apparatus is terrible...could not hear much, and the German accent of English didn't help either.Tip - if you are changing planes (like we did to Zurich) give enough time. As old people running through Passport review, Security checks, and moving from one end of the terminal to the other, almost killed us! We had about an hour.
434553672;Lufthansa;4;04.11.16;Oct 16;1;Europe;Economy;Budapest;Frankfurt;4;4;4;4;;3;4;I usually travel with LH, annually 3-4 times. Most of the time punctual, better than others for sure. Food also better than most of airlines and crew is above average as well.Always try to book next to emergency exit as there are more space on all flights.
434501416;Lufthansa;5;04.11.16;Oct 16;1;International;Economy;Bangkok;Frankfurt;3;4;4;3;4;3;4;Well I was happy. Food could have been better, but service very good and staff friendly. Long haul flight ran as well as can be expected.
434451405;Lufthansa;2;03.11.16;Oct 16;1;International;Premium Economy;Chicago;Frankfurt;3;4;2;1;3;1;4;Used to be a big fan of LH but it has been going down rapidly... but very low. I decided to use Premium Economy but is just a Eco Plus because the seat...after that it is just Economy. There is no separation of the cabin... the welcome juice is horrible,..I asked for water and they told me that only after take off... really?? Food was disgusting..was like prepared for Air China... at the end only the bread and part of the breakfast. Order for Spakling wine and I was expecting for at least Prossecco, but they brought me this acid cheap sparkling wine that I had to say something. Very dissapointed for this service..very similar to the poor PE from AC or SK. The only real PE in Europe are offered by VS, AF and AZ. Not even BA.. They keep crying out for the gulf carriers.. well.. EK, EY and QR offer much better service in regular economy. Sorry LH... you are going thru the wrong path..and don't say that we didn't warned. Perks: Extra Piece of Luggage.
434195587;Lufthansa;5;02.11.16;Jun 16;5;International;Premium Economy;Hong Kong;Frankfurt;5;5;5;5;4;5;5;Looked like a brand new airplane. Premium economy an autonomous area with dedicated toilets unlike some airlines sharing with economy passengers.Great german service with good food and wide range of drinks.Comfortable seats with great legroom which I appreciate being 1.88 tall!
433728673;Lufthansa;5;01.11.16;Oct 16;1;International;Business Class;Vancouver;Frankfurt;5;5;5;5;5;5;5;I always fly to Europe on Lufthansa due to their extremely great service and great food.I am now almost 80 years of age and on my recent trip to Madrid, via Frankfurt I waslucky to be on the upper deck. Quiet, serene and wonderful service, as usual. On thereturn I had the same great service. Upper deck again, only 8 people on this flight andit was so very quiet. Slept on the way back, just wonderful. The help I received from allthe staff and ground crew was great, I had a ride on the golf cart, straight through customs and security, no waiting. Connection was tight so did not go to the Lounge, no matter not important. I will always fly with them when going to Europe. Worth every penny I paid.
433500293;Lufthansa;3;01.11.16;Aug 16;3;Europe;Economy;Barcelona;Frankfurt;4;4;4;4;4;4;2;The connecting time from South African Airways to Lufthansa was too short that I missed the flight coupled with long queues at check in counters.
433423925;Lufthansa;5;31.10.16;Mar 16;7;International;Business Class;Beijing;Frankfurt;5;4;5;4;5;5;4;Anyhow, Lufthansa Airline makes you feel safe and reliable. You feel quality and efficient everywhere.
433420108;Lufthansa;1;31.10.16;Sep 16;1;International;Premium Economy;Hong Kong;Frankfurt;1;1;4;2;3;1;4;Would not fly with this airline again. Paid extra for premium economy bit felt the seats were extremely hard -customer service not existence - not value for money compared to other airlines we have flown in same class My baggage was lost never arrived at our destination - filled out necessary forms given contact numbers to try and trace my baggage. Well that was a farce all the numbers were auotmated couldnt talk to anyone - away for 5 weeks with no baggage. Finally got a call from my home town airport 3 weeks later to tell me my bag had arrived. Not good enough as far as the airline was concerned - happy to take your money but thats were it ended quite rude in fact no contact even though my bag had three tags on it with mobile no plus email address - never again!!!
433312602;Lufthansa;5;31.10.16;Oct 16;0;International;Business Class;Singapore;Frankfurt;4;5;5;5;5;5;5;Have flown business class on 5 airlines in the last 12 months and this was the best.The friendly welcome at the door, the calming light grey decor, the roomy comfortable seats, the wide screen and many entertainment options, the great service, the best duty free shopping I have come across, and last but not least, the superb food! It was an overnight flight and we were served breakfast later than Singapore Airlines does so had more time to sleep. The landing announcements were also more efficient and shorter, so we could finish the last episode of TV we were watching. Great inflight shopping options. I liked 2 things and told the crew. They handed them to me before breakfast so I had some time to decide. I bought a Daniel Wellington watch, an upcoming brand that I am v impressed by. Very good price.The photograph is (strangely) of the bathroom, but its there as there is a window! have seen this only the second time and my kids love it somehow.
433245039;Lufthansa;4;31.10.16;Oct 16;0;International;Business Class;Singapore;Frankfurt;4;4;;;3;4;;Firstly we were late leaving Singapore. I was on the upper deck. The interior of the aircraft was immaculate and it appeared to be new. I was fortunate not to have a passenger beside me. The seating configuration is herringbone pattern. I would have liked to have been explained how things worked as when I woke in the dark I had no idea how to turn on the screen or find the headset. A meal was served shortly after takeoff but I was too tired and put my seat into flat bed mode and slept. I was comfortable but the seats are narrow. I would have expected a German airline to have wider seats. My flight attendant was very friendly and obliging. When I found the headset it was already plugged in and ready for use. That is the first time I have ever used an airline headset that did not come in a sealed plastic bag. I did wonder if they were ever removed and cleaned. Breakfast was good. As we were late I missed my connection to Rome but was immediately rebooked on the next flight and my luggage made it as well.
