review_id;airline_name;review_rating;review_date;travel_date;date_dif;flight_length;booking_class;flight_origin;flight_destination;seat_comfort;customer_service;cleanliness;food_beverage;ife;value_for_money;check_in_boarding
423281958;Lufthansa;4;28.09.16;Sep 16;0;International;Premium Economy;Frankfurt;Boston;5;5;5;4;5;4;5
423279447;Lufthansa;5;28.09.16;Sep 16;0;Europe;Economy;Frankfurt;Nice;4;5;5;5;4;5;5
423275439;Lufthansa;4;28.09.16;Sep 16;0;International;Business Class;Frankfurt;Hong Kong;3;5;;;3;4;
423252430;Lufthansa;5;28.09.16;Mar 16;6;International;Premium Economy;Frankfurt;Boston;5;5;5;5;5;4;4
423247691;Lufthansa;4;28.09.16;Aug 16;1;Europe;Economy;Frankfurt;Stockholm;3;3;4;3;3;3;4
423231608;Lufthansa;4;28.09.16;Sep 16;0;International;Premium Economy;Frankfurt;Montreal;4;5;5;4;5;4;5
423229159;Lufthansa;4;28.09.16;Sep 16;0;International;Economy;Frankfurt;Chicago;3;4;4;4;2;4;3
423228758;Lufthansa;5;28.09.16;Sep 16;0;Europe;Economy;Frankfurt;Dubrovnik;4;5;5;4;5;5;5
423227560;Lufthansa;4;28.09.16;Sep 16;0;International;Economy;Frankfurt;Chicago;4;5;5;5;4;5;5
423226548;Lufthansa;5;28.09.16;Apr 16;5;International;Economy;Frankfurt;Boston;3;5;4;5;5;3;4
423219840;Lufthansa;4;28.09.16;Jul 16;2;International;Economy;Frankfurt;Atlanta;4;5;4;4;5;4;5
423216113;Lufthansa;5;28.09.16;Sep 16;0;International;Economy;Frankfurt;Los Angeles;5;5;5;5;5;5;5
423197713;Lufthansa;4;28.09.16;Jun 16;3;International;Business Class;Frankfurt;Buenos Aires;5;5;5;5;4;5;5
423150937;Lufthansa;5;28.09.16;Jul 16;2;International;First Class;Frankfurt;New York;4;5;;;3;4;
423140758;Lufthansa;1;28.09.16;Sep 16;0;Europe;Economy;Frankfurt;Copenhagen;1;2;3;2;;3;3
423087076;Lufthansa;5;28.09.16;Sep 16;0;International;Premium Economy;Frankfurt;Miami;5;5;5;5;5;5;5
423012559;Lufthansa;5;27.09.16;Apr 16;5;International;Economy;Frankfurt;Delhi;4;5;5;5;5;5;5
423004265;Lufthansa;5;27.09.16;Sep 16;0;International;Premium Economy;Frankfurt;Dubai;5;5;5;5;5;5;3
422996792;Lufthansa;5;27.09.16;Jul 16;2;International;Business Class;Frankfurt;New York;5;5;5;5;4;5;5
422990736;Lufthansa;4;27.09.16;Sep 16;0;Europe;Business Class;Frankfurt;Malta;3;4;;;;;
422772766;Lufthansa;1;27.09.16;Aug 16;1;International;Economy;Frankfurt;Buenos Aires;2;1;2;1;2;1;2
422181672;Lufthansa;5;25.09.16;Sep 16;0;Europe;Economy;Frankfurt;Birmingham;5;5;;;3;5;
421708299;Lufthansa;4;24.09.16;Sep 16;0;Europe;Economy;Frankfurt;Dublin;3;3;3;3;;3;4
421666547;Lufthansa;3;24.09.16;Sep 16;0;International;Business Class;Frankfurt;Tel-aviv;2;3;3;3;1;2;3
421620295;Lufthansa;5;23.09.16;Sep 16;0;Europe;Economy;Frankfurt;Amsterdam;5;5;;;5;5;
421071869;Lufthansa;4;22.09.16;Aug 16;1;Europe;Economy;Frankfurt;Barcelona;4;5;;;1;;
420085417;Lufthansa;2;19.09.16;Sep 16;0;Europe;Economy;Frankfurt;Budapest;3;1;3;2;1;2;1
420069013;Lufthansa;4;19.09.16;Sep 16;0;International;Economy;Frankfurt;Mumbai;2;2;5;3;3;3;5
420014028;Lufthansa;4;18.09.16;Sep 16;0;Europe;Business Class;Frankfurt;Budapest;3;5;5;3;;4;5
419880715;Lufthansa;4;18.09.16;Sep 16;0;International;Economy;Frankfurt;Detroit;4;5;4;4;5;4;4
419880458;Lufthansa;4;18.09.16;Sep 16;0;Europe;Economy;Frankfurt;London;4;5;5;5;;5;5
419498372;Lufthansa;5;17.09.16;Sep 16;0;International;Economy;Frankfurt;Mexico City;3;4;5;4;4;4;5
419177865;Lufthansa;5;16.09.16;Sep 16;0;International;Premium Economy;Frankfurt;Miami;5;5;5;5;5;5;5
418624621;Lufthansa;1;14.09.16;Aug 16;1;International;Economy;Frankfurt;Singapore;3;1;2;2;2;3;3
418184180;Lufthansa;3;13.09.16;Sep 16;0;Europe;Economy;Frankfurt;Porto;3;2;;;1;;
418184030;Lufthansa;2;13.09.16;Sep 16;0;International;Economy;Frankfurt;Washington;2;3;3;2;4;4;1
418111234;Lufthansa;4;13.09.16;Dec 15;9;International;Premium Economy;Frankfurt;Sao Paulo;5;4;5;3;5;4;4
418036967;Lufthansa;5;13.09.16;Aug 16;1;International;Economy;Frankfurt;Mumbai;5;5;5;3;5;5;5
417632935;Lufthansa;4;12.09.16;Sep 16;0;International;Economy;Frankfurt;Hong Kong;2;4;4;4;4;3;4
417274709;Lufthansa;4;11.09.16;Jul 16;2;Europe;Economy;Frankfurt;Budapest;3;2;4;5;4;4;2
417246958;Lufthansa;5;11.09.16;Sep 16;0;International;Economy;Frankfurt;Shanghai;5;4;5;5;4;4;5
417109747;Lufthansa;5;11.09.16;Aug 16;1;International;Economy;Frankfurt;Vancouver;4;5;5;4;5;5;5
416717230;Lufthansa;5;10.09.16;Aug 16;1;Europe;Business Class;Frankfurt;Manchester;4;5;5;4;4;4;5
416598914;Lufthansa;4;09.09.16;Sep 16;0;International;Economy;Frankfurt;Chicago;2;4;1;2;3;3;4
416399983;Lufthansa;4;09.09.16;Aug 16;1;International;Premium Economy;Frankfurt;Bogota;4;3;4;3;4;3;3
416368488;Lufthansa;5;09.09.16;Jul 16;2;International;Business Class;Frankfurt;San Francisco;4;5;5;5;4;4;5
416301262;Lufthansa;5;08.09.16;Jul 16;2;International;First Class;Frankfurt;Buenos Aires;;;;;;;
415977218;Lufthansa;3;07.09.16;Aug 16;1;International;Economy;Frankfurt;Tel-aviv;3;5;5;4;2;3;2
415367961;Lufthansa;4;06.09.16;Nov 15;10;International;Economy;Frankfurt;Atlanta;;;;;;;
415339319;Lufthansa;4;06.09.16;Jan 16;8;International;Premium Economy;Frankfurt;Tampa;4;4;5;4;;4;3
415065580;Lufthansa;1;05.09.16;Sep 16;0;Russia;Economy;Frankfurt;St. Petersburg;1;1;;;1;;
415032987;Lufthansa;4;05.09.16;Jul 16;2;Europe;Economy;Frankfurt;Porto;4;4;4;3;4;3;4
414999106;Lufthansa;5;05.09.16;Sep 16;0;Europe;Economy;Frankfurt;Dublin;5;5;5;5;4;5;3
414943579;Lufthansa;5;05.09.16;Aug 16;1;International;Economy;Frankfurt;Miami;;;;;;;
414941464;Lufthansa;2;05.09.16;Aug 16;1;International;Economy;Frankfurt;Newark;3;1;4;4;4;3;1
414723834;Lufthansa;4;04.09.16;Mar 16;6;Europe;Economy;Frankfurt;London;4;5;5;3;3;4;5
414454903;Lufthansa;4;04.09.16;Aug 16;1;International;Economy;Frankfurt;Bangalore;4;4;3;3;3;4;4
414424384;Lufthansa;1;03.09.16;Jul 16;2;International;Economy;Frankfurt;Auckland;3;1;3;3;3;1;1
414341153;Lufthansa;5;03.09.16;Aug 16;1;International;First Class;Frankfurt;San Francisco;;;;;;;
414161556;Lufthansa;5;03.09.16;Aug 16;1;International;Economy;Frankfurt;Delhi;4;5;;;5;3;
413968884;Lufthansa;5;02.09.16;Sep 16;0;International;First Class;Frankfurt;New York;5;5;;;;5;
413811001;Lufthansa;2;02.09.16;Aug 16;1;Europe;Economy;Frankfurt;Porto;4;1;;;1;1;
413375655;Lufthansa;5;31.08.16;Jul 16;1;Europe;Economy;Frankfurt;Warsaw;4;4;4;3;4;4;4
413314332;Lufthansa;1;31.08.16;Aug 16;0;Europe;Economy;Frankfurt;Aberdeen;1;1;1;2;1;1;1
413204158;Lufthansa;5;31.08.16;Aug 16;0;Europe;Economy;Frankfurt;Manchester;3;5;;;3;5;
412964632;Lufthansa;5;30.08.16;Aug 16;0;Europe;Economy;Frankfurt;Paris;5;5;5;4;3;4;5
412926231;Lufthansa;3;30.08.16;Nov 15;9;International;Economy;Frankfurt;Toronto;3;4;3;3;4;3;4
412848103;Lufthansa;4;30.08.16;Aug 16;0;International;Economy;Frankfurt;Boston;5;5;4;4;4;4;4
412783354;Lufthansa;4;30.08.16;Aug 16;0;Europe;Economy;Frankfurt;Porto;4;4;4;4;;4;4
412757392;Lufthansa;3;30.08.16;Jun 16;2;Europe;Economy;Frankfurt;Paris;3;2;5;3;3;3;3
412746019;Lufthansa;5;30.08.16;Mar 16;5;International;Economy;Frankfurt;Johannesburg;;;;;;;
411922209;Lufthansa;4;28.08.16;Aug 16;0;International;Economy;Frankfurt;Seattle;3;4;4;3;3;3;4
411874150;Lufthansa;4;28.08.16;May 16;3;Europe;Economy;Frankfurt;Budapest;4;5;5;3;3;4;5
411364886;Lufthansa;4;27.08.16;Aug 16;0;International;Business Class;Frankfurt;Washington;4;3;5;4;4;4;2
411019344;Lufthansa;5;26.08.16;Aug 16;0;Europe;Economy;Frankfurt;Paris;5;5;5;5;4;5;5
410641052;Lufthansa;1;25.08.16;Jun 16;2;Europe;Economy;Frankfurt;Dublin;3;1;3;3;3;3;1
410334572;Lufthansa;5;24.08.16;Aug 16;0;International;Premium Economy;Frankfurt;Chicago;5;5;5;5;5;5;5
409915199;Lufthansa;5;24.08.16;Aug 16;0;Europe;Business Class;Frankfurt;London;4;5;5;4;;4;5
409210950;Lufthansa;4;23.08.16;Jul 16;1;International;Economy;Frankfurt;Los Angeles;4;5;4;4;4;4;5
409095793;Lufthansa;3;22.08.16;Feb 16;6;International;Business Class;Frankfurt;New York;4;3;3;4;4;2;4
408762120;Lufthansa;1;22.08.16;Aug 16;0;International;Business Class;Frankfurt;Tel-aviv;1;3;3;3;1;1;3
408523333;Lufthansa;5;21.08.16;Aug 16;0;Europe;Business Class;Frankfurt;Athens;5;5;5;5;4;5;5
408303966;Lufthansa;5;21.08.16;Jan 16;7;International;Business Class;Frankfurt;Mumbai;5;5;5;5;5;4;5
408142280;Lufthansa;3;21.08.16;Jul 16;1;International;Premium Economy;Frankfurt;Singapore;4;3;3;4;4;3;4
407069637;Lufthansa;4;18.08.16;Aug 16;0;International;Business Class;Frankfurt;Singapore;5;4;4;4;3;4;4
406936760;Lufthansa;5;18.08.16;Aug 16;0;Europe;Economy;Frankfurt;Palma de Mallorca;4;5;5;4;3;4;5
406503093;Lufthansa;5;17.08.16;Jun 16;2;Europe;Economy;Frankfurt;Lisbon;5;5;5;5;;4;4
406382636;Lufthansa;5;16.08.16;Aug 16;0;International;Business Class;Frankfurt;Houston;5;5;;;5;4;
406377632;Lufthansa;5;16.08.16;Aug 16;0;International;Economy;Frankfurt;Singapore;4;5;5;4;4;4;4
406351187;Lufthansa;1;16.08.16;Aug 16;0;International;First Class;Frankfurt;New York;1;1;1;2;4;1;1
406294359;Lufthansa;4;16.08.16;Jun 16;2;International;Business Class;Frankfurt;Chicago;4;3;4;3;4;4;5
406230092;Lufthansa;5;16.08.16;Mar 16;5;International;First Class;Frankfurt;Chicago;5;5;5;5;5;5;5
405944173;Lufthansa;4;15.08.16;Jul 16;1;International;Premium Economy;Frankfurt;Rio de Janeiro;4;4;4;5;4;3;4
405834820;Lufthansa;4;15.08.16;Aug 16;0;Europe;Business Class;Frankfurt;Athens;3;5;3;3;2;3;5
405580053;Lufthansa;4;15.08.16;May 16;3;International;Business Class;Frankfurt;San Francisco;3;4;4;4;4;3;4
405525830;Lufthansa;5;14.08.16;Jul 16;1;International;Economy;Frankfurt;Pune;5;5;5;5;5;5;5
405504069;Lufthansa;5;14.08.16;May 16;3;International;First Class;Frankfurt;Hong Kong;5;5;5;5;5;3;5
405214199;Lufthansa;4;14.08.16;Jun 16;2;Europe;Economy;Frankfurt;Luxemburg;3;4;4;3;;4;
405170939;Lufthansa;5;14.08.16;Jan 16;7;International;Economy;Frankfurt;Plaisance;4;5;4;5;4;5;4
405069750;Lufthansa;3;13.08.16;Dec 15;8;International;Business Class;Frankfurt;Johannesburg;3;4;4;3;4;4;4
404510004;Lufthansa;5;12.08.16;Aug 16;0;International;First Class;Frankfurt;Singapore;5;5;5;5;5;5;5
404430216;Lufthansa;5;12.08.16;Jun 16;2;Europe;Economy;Frankfurt;Dublin;4;5;5;4;3;4;5
404320028;Lufthansa;5;11.08.16;Aug 16;0;International;Premium Economy;Frankfurt;Hong Kong;5;5;5;5;5;5;5
404263168;Lufthansa;2;11.08.16;Aug 16;0;Europe;Economy;Frankfurt;Birmingham;3;2;3;3;3;2;2
404255638;Lufthansa;4;11.08.16;Jun 16;2;International;Premium Economy;Frankfurt;Los Angeles;4;3;5;4;5;3;5
403850238;Lufthansa;5;10.08.16;Jul 16;1;International;Economy;Frankfurt;Los Angeles;5;5;5;5;5;5;5
403773802;Lufthansa;3;10.08.16;Jul 16;1;International;Business Class;Frankfurt;New York;4;2;4;3;3;3;2
403565981;Lufthansa;5;10.08.16;Dec 15;8;International;Premium Economy;Frankfurt;Orlando;4;5;5;5;5;5;5
403522428;Lufthansa;5;10.08.16;Jul 16;1;International;Premium Economy;Frankfurt;Philadelphia;5;5;5;4;5;5;5
403514025;Lufthansa;4;10.08.16;Aug 16;0;International;Premium Economy;Frankfurt;Bangkok;4;4;5;4;5;4;5
403511280;Lufthansa;4;10.08.16;Jun 16;2;International;Economy;Frankfurt;Johannesburg;3;5;5;4;5;4;5
403479784;Lufthansa;2;09.08.16;Aug 16;0;International;Economy;Frankfurt;Pune;1;3;3;1;1;1;1
403466599;Lufthansa;3;09.08.16;Mar 16;5;International;Premium Economy;Frankfurt;Kuala Lumpur;4;2;4;3;3;3;3
403405837;Lufthansa;5;09.08.16;Aug 16;0;International;Business Class;Frankfurt;Buenos Aires;5;5;;;5;5;
403140654;Lufthansa;2;09.08.16;Aug 16;0;International;Economy;Frankfurt;Mumbai;3;1;4;1;3;3;1
403139316;Lufthansa;5;09.08.16;Aug 16;0;International;Premium Economy;Frankfurt;Shanghai;4;5;5;5;5;5;5
403122775;Lufthansa;3;09.08.16;Jul 16;1;International;Business Class;Frankfurt;Denver;3;2;2;3;4;2;2
403091998;Lufthansa;1;09.08.16;May 16;3;Europe;Premium Economy;Frankfurt;London;2;1;;;2;;
403077800;Lufthansa;4;08.08.16;May 16;3;Europe;Economy;Frankfurt;Amsterdam;2;4;3;3;3;3;4
402997926;Lufthansa;2;08.08.16;Aug 16;0;Europe;Business Class;Frankfurt;Istanbul;1;1;;;1;1;
402932345;Lufthansa;5;08.08.16;May 16;3;International;First Class;Frankfurt;Houston;5;5;5;5;5;3;5
402926953;Lufthansa;4;08.08.16;Aug 16;0;International;Economy;Frankfurt;Hong Kong;3;3;4;4;4;3;3
402849089;Lufthansa;3;08.08.16;Aug 16;0;Europe;Business Class;Frankfurt;Oslo;2;4;3;3;;2;3
402844296;Lufthansa;1;08.08.16;Aug 16;0;International;Economy;Frankfurt;Vancouver;;;;;;;
402799593;Lufthansa;3;08.08.16;Aug 16;0;International;Business Class;Frankfurt;Sao Paulo;3;3;4;3;5;3;4
402751571;Lufthansa;4;08.08.16;May 16;3;International;Business Class;Frankfurt;Tel-aviv;2;3;4;2;1;1;2
402717573;Lufthansa;5;08.08.16;Sep 15;11;International;Business Class;Frankfurt;Beijing;5;5;5;5;5;4;5
402465381;Lufthansa;3;07.08.16;Mar 16;5;Europe;Economy;Frankfurt;Manchester;3;3;4;2;2;4;3
402424544;Lufthansa;5;07.08.16;Aug 16;0;Europe;Economy;Frankfurt;Larnaca;;;;;;;
402338390;Lufthansa;1;07.08.16;Aug 16;0;Europe;Economy;Frankfurt;Geneva;3;1;;;1;2;
402319595;Lufthansa;4;07.08.16;Jun 16;2;International;Economy;Frankfurt;Singapore;3;4;4;4;3;3;5
402250744;Lufthansa;5;06.08.16;Jul 16;1;International;Business Class;Frankfurt;Boston;5;5;5;5;5;5;5
402244081;Lufthansa;5;06.08.16;Jul 16;1;International;Economy;Frankfurt;Bangalore;5;5;;;5;5;
402240032;Lufthansa;4;06.08.16;Jul 16;1;Europe;Economy;Frankfurt;Barcelona;3;4;4;4;;3;4
402124675;Lufthansa;4;06.08.16;May 16;3;International;Economy;Frankfurt;Johannesburg;4;4;4;4;4;4;5
402119363;Lufthansa;4;06.08.16;Jul 16;1;International;Economy;Frankfurt;Detroit;4;4;4;3;4;3;5
402112812;Lufthansa;4;06.08.16;Apr 16;4;International;Business Class;Frankfurt;Seattle;5;5;5;4;5;3;4
402084163;Lufthansa;4;06.08.16;Dec 15;8;International;Premium Economy;Frankfurt;Kuala Lumpur;5;5;5;4;4;;5
401999488;Lufthansa;4;06.08.16;Sep 15;11;International;Business Class;Frankfurt;Los Angeles;5;3;4;4;5;4;5
401996922;Lufthansa;1;06.08.16;Oct 15;10;International;Economy;Frankfurt;Hong Kong;1;1;1;1;1;1;1
401963416;Lufthansa;5;06.08.16;Jul 16;1;International;Economy;Frankfurt;Los Angeles;4;4;4;4;4;4;3
401950443;Lufthansa;4;06.08.16;Jul 16;1;International;Business Class;Frankfurt;Beijing;4;5;5;3;4;4;3
401946217;Lufthansa;5;05.08.16;Feb 16;6;International;Business Class;Frankfurt;Dubai;4;5;5;4;4;4;4
401917286;Lufthansa;3;05.08.16;Jan 16;7;Europe;Economy;Frankfurt;Athens;3;3;5;2;2;3;4
401837144;Lufthansa;5;05.08.16;Jul 16;1;International;Economy;Frankfurt;Panama City;5;5;5;4;5;5;5
401780767;Lufthansa;4;05.08.16;Jul 16;1;International;Business Class;Frankfurt;Hong Kong;5;4;5;4;4;4;4
401740006;Lufthansa;5;05.08.16;Sep 15;11;International;Premium Economy;Frankfurt;Delhi;5;5;5;5;5;4;4
401730529;Lufthansa;5;05.08.16;Aug 16;0;International;Economy;Frankfurt;San Francisco;;;;;;;
401712909;Lufthansa;5;05.08.16;Apr 16;4;International;Business Class;Frankfurt;Panama City;5;5;4;5;5;4;5
401705061;Lufthansa;5;05.08.16;Jun 16;2;International;First Class;Frankfurt;Seoul;5;5;5;5;4;5;5
401695365;Lufthansa;4;05.08.16;Jun 16;2;Europe;Economy;Frankfurt;Dublin;3;4;4;2;4;3;4
401652903;Lufthansa;5;05.08.16;Aug 16;0;International;Economy;Frankfurt;Luanda;4;5;5;4;5;4;5
401647828;Lufthansa;3;05.08.16;Jun 16;2;Domestic;Economy;Frankfurt;Munich;3;1;5;3;2;3;4
401647667;Lufthansa;4;05.08.16;Jul 16;1;Europe;Economy;Frankfurt;Florence;4;4;5;4;4;4;4
401644078;Lufthansa;4;05.08.16;Jul 16;1;International;Economy;Frankfurt;Tokyo;5;4;;;5;5;
401641702;Lufthansa;5;05.08.16;Nov 15;9;Russia;Economy;Frankfurt;Moscow;4;5;5;5;4;5;5
401637153;Lufthansa;4;05.08.16;Jun 16;2;Europe;Economy;Frankfurt;Edinburgh;3;3;3;3;;;2
401632020;Lufthansa;5;05.08.16;Jul 16;1;International;Economy;Frankfurt;Beijing;3;5;5;4;4;4;3
401591496;Lufthansa;5;05.08.16;Apr 16;4;International;Premium Economy;Frankfurt;Los Angeles;5;5;5;4;5;5;5
401579955;Lufthansa;4;05.08.16;Sep 15;11;International;Economy;Frankfurt;Boston;3;4;4;3;3;4;4
401579461;Lufthansa;4;05.08.16;Jun 16;2;International;Economy;Frankfurt;Tel-aviv;3;3;4;3;4;3;4
401570207;Lufthansa;4;04.08.16;Dec 15;8;Europe;Economy;Frankfurt;Madrid;4;4;5;4;3;5;5
401494023;Lufthansa;4;04.08.16;May 16;3;International;Business Class;Frankfurt;Washington;5;3;4;3;4;4;4
401449898;Lufthansa;4;04.08.16;Jul 16;1;International;Economy;Frankfurt;Seoul;4;5;4;4;3;4;4
401433390;Lufthansa;4;04.08.16;Sep 15;11;International;Economy;Frankfurt;Rio de Janeiro;3;5;4;4;4;4;4
401426989;Lufthansa;4;04.08.16;Jun 16;2;International;Economy;Frankfurt;Tel-aviv;4;4;4;4;4;4;3
401426752;Lufthansa;2;04.08.16;Sep 15;11;International;Economy;Frankfurt;Beijing;4;3;3;4;4;3;3
401426534;Lufthansa;3;04.08.16;May 16;3;Europe;Economy;Frankfurt;Malta;4;4;5;3;2;4;5
401412910;Lufthansa;5;04.08.16;Nov 15;9;International;Economy;Frankfurt;San Francisco;5;5;5;5;5;4;5
401404200;Lufthansa;4;04.08.16;Aug 16;0;International;Economy;Frankfurt;Hong Kong;4;3;5;3;3;3;2
401400956;Lufthansa;5;04.08.16;Jul 16;1;Domestic;Business Class;Frankfurt;Hamburg;5;5;5;4;5;5;5
401374117;Lufthansa;4;04.08.16;Jun 16;2;International;Business Class;Frankfurt;Seattle;4;3;4;4;4;3;3
401354636;Lufthansa;4;04.08.16;Aug 16;0;International;Business Class;Frankfurt;Bogota;3;3;4;3;3;3;2
401351257;Lufthansa;4;04.08.16;Dec 15;8;International;Premium Economy;Frankfurt;Buenos Aires;4;3;4;2;4;3;2
401348294;Lufthansa;4;04.08.16;Jul 16;1;Europe;Economy;Frankfurt;Faro;4;5;4;4;3;4;4
401327731;Lufthansa;5;04.08.16;Jul 16;1;Europe;Premium Economy;Frankfurt;Helsinki;5;5;5;5;;5;5
401316309;Lufthansa;5;04.08.16;Sep 15;11;International;Premium Economy;Frankfurt;Los Angeles;5;5;5;5;5;5;5
401307799;Lufthansa;4;04.08.16;Jun 16;2;Europe;Economy;Frankfurt;Athens;5;4;3;4;;3;
401297302;Lufthansa;5;04.08.16;Jun 16;2;International;Economy;Frankfurt;Montreal;5;5;;;5;5;
401293865;Lufthansa;3;04.08.16;Jul 16;1;International;Economy;Frankfurt;Buenos Aires;3;3;4;4;5;3;5
401283638;Lufthansa;3;04.08.16;Sep 15;11;Europe;Economy;Frankfurt;London;3;;4;1;;3;4
401266181;Lufthansa;4;04.08.16;Jan 16;7;International;Business Class;Frankfurt;Delhi;5;5;5;4;4;5;5
401259678;Lufthansa;3;04.08.16;Feb 16;6;Europe;Business Class;Frankfurt;Madrid;2;3;3;2;2;3;3
401257838;Lufthansa;4;04.08.16;Dec 15;8;International;Business Class;Frankfurt;Buenos Aires;4;5;4;4;4;4;5
401257607;Lufthansa;4;04.08.16;Jul 16;1;Europe;Economy;Frankfurt;London;2;4;4;3;1;4;5
401253311;Lufthansa;4;04.08.16;May 16;3;International;Economy;Frankfurt;Johannesburg;3;4;3;3;4;4;4
401252936;Lufthansa;4;04.08.16;Aug 16;0;International;Business Class;Frankfurt;Orlando;4;5;4;4;4;4;2
401235845;Lufthansa;5;04.08.16;Aug 16;0;International;Business Class;Frankfurt;San Francisco;5;5;5;4;4;3;4
401230822;Lufthansa;3;04.08.16;Aug 16;0;Europe;Economy;Frankfurt;Birmingham;3;4;4;1;1;4;2
401229341;Lufthansa;4;04.08.16;Jul 16;1;International;Business Class;Frankfurt;Delhi;4;5;5;4;4;4;5
401226195;Lufthansa;3;04.08.16;Jul 16;1;Europe;Economy;Frankfurt;Barcelona;3;3;3;3;3;3;4
401220902;Lufthansa;4;04.08.16;Jun 16;2;International;Business Class;Frankfurt;Singapore;3;3;4;3;3;4;1
401215726;Lufthansa;4;04.08.16;Jul 16;1;Europe;Economy;Frankfurt;Barcelona;3;4;4;3;1;4;4
401210194;Lufthansa;3;04.08.16;Sep 15;11;Domestic;Economy;Frankfurt;Berlin;3;4;4;3;4;3;3
401199404;Lufthansa;4;04.08.16;Aug 16;0;International;Economy;Frankfurt;Tokyo;5;5;4;2;5;4;5
401198382;Lufthansa;4;04.08.16;Jul 16;1;International;Economy;Frankfurt;Shanghai;2;5;4;3;3;4;3
401197334;Lufthansa;5;04.08.16;May 16;3;International;Economy;Frankfurt;Boston;3;5;4;3;5;4;5
401192110;Lufthansa;3;04.08.16;May 16;3;Europe;Business Class;Frankfurt;Florence;2;3;4;2;2;2;4
401191434;Lufthansa;5;04.08.16;Jul 16;1;International;Premium Economy;Frankfurt;New York;5;5;4;4;5;5;4
401191061;Lufthansa;4;04.08.16;Jun 16;2;International;Economy;Frankfurt;Tokyo;3;5;4;4;4;4;5
401189383;Lufthansa;5;04.08.16;Oct 15;10;Domestic;Economy;Frankfurt;Hamburg;4;5;5;5;4;5;5
401183946;Lufthansa;4;04.08.16;Aug 16;0;International;Economy;Frankfurt;Singapore;3;5;4;3;3;4;2
401174861;Lufthansa;5;04.08.16;Oct 15;10;International;Economy;Frankfurt;Addis Ababa;5;5;5;4;5;4;4
401171197;Lufthansa;5;04.08.16;Mar 16;5;International;Business Class;Frankfurt;Singapore;4;4;5;4;4;5;5
401167137;Lufthansa;5;04.08.16;Sep 15;11;International;First Class;Frankfurt;Seattle;5;5;5;5;4;4;5
401165915;Lufthansa;4;03.08.16;Dec 15;8;Russia;Economy;Frankfurt;Moscow;3;4;4;2;1;3;4
401163136;Lufthansa;4;03.08.16;Jul 16;1;Europe;Economy;Frankfurt;Madrid;4;4;5;3;1;3;5
401151275;Lufthansa;5;03.08.16;May 16;3;International;Economy;Frankfurt;Kuala Lumpur;4;5;5;3;4;5;5
401148306;Lufthansa;4;03.08.16;Jul 16;1;International;Business Class;Frankfurt;Orlando;4;5;4;3;5;4;3
401148047;Lufthansa;4;03.08.16;Jun 16;2;International;Economy;Frankfurt;Seoul;3;4;5;4;5;4;5
401147536;Lufthansa;2;03.08.16;Jul 16;1;International;Economy;Frankfurt;Singapore;3;1;3;2;3;2;2
401147165;Lufthansa;2;03.08.16;Oct 15;10;Europe;Business Class;Frankfurt;Paris;;2;;1;;3;
401144427;Lufthansa;4;03.08.16;May 16;3;International;Economy;Frankfurt;Tokyo;4;4;5;4;5;4;4
401141314;Lufthansa;4;03.08.16;Dec 15;8;International;Economy;Frankfurt;Cape Town;3;2;3;4;3;3;3
401137097;Lufthansa;4;03.08.16;Jan 16;7;International;Economy;Frankfurt;Vancouver;3;4;4;3;4;3;4
401137096;Lufthansa;4;03.08.16;Jun 16;2;Europe;Economy;Frankfurt;Milan;4;4;5;4;;4;5
401136600;Lufthansa;5;03.08.16;Dec 15;8;International;Business Class;Frankfurt;Mexico City;5;5;5;3;5;5;5
401136440;Lufthansa;4;03.08.16;Jan 16;7;Europe;Economy;Frankfurt;Barcelona;3;4;5;5;3;5;5
401134214;Lufthansa;4;03.08.16;Jul 16;1;International;Business Class;Frankfurt;Vancouver;5;4;5;4;4;4;4
401130464;Lufthansa;4;03.08.16;Jul 16;1;Europe;Economy;Frankfurt;Poznan;4;4;4;3;;3;5
401129206;Lufthansa;5;03.08.16;Sep 15;11;International;Economy;Frankfurt;Sao Paulo;5;5;5;4;5;5;5
401127127;Lufthansa;5;03.08.16;Jun 16;2;International;Economy;Frankfurt;Denver;4;5;4;5;5;4;4
401126185;Lufthansa;3;03.08.16;Aug 16;0;International;Business Class;Frankfurt;Delhi;3;2;5;4;2;3;5
401124068;Lufthansa;5;03.08.16;Jul 16;1;International;Premium Economy;Frankfurt;Hong Kong;5;5;5;4;4;5;5
401113238;Lufthansa;2;03.08.16;Jul 16;1;International;Economy;Frankfurt;San Francisco;3;2;1;1;1;1;1
401097719;Lufthansa;5;03.08.16;May 16;3;International;Business Class;Frankfurt;Singapore;4;4;4;4;4;4;5
401090436;Lufthansa;5;03.08.16;Jul 16;1;International;Economy;Frankfurt;New York;4;5;;;5;5;
401087456;Lufthansa;5;03.08.16;Jul 16;1;International;Premium Economy;Frankfurt;Denver;5;5;4;4;5;4;2
401087285;Lufthansa;5;03.08.16;Aug 16;0;International;Business Class;Frankfurt;Seattle;5;5;5;4;4;4;5
401086959;Lufthansa;4;03.08.16;Jul 16;1;International;Business Class;Frankfurt;Sao Paulo;4;4;4;4;3;4;4
401086115;Lufthansa;4;03.08.16;Jul 16;1;International;Premium Economy;Frankfurt;Tampa;4;5;5;4;5;4;4
